high,low,open,close,volume,delta open/close,delta low/high,delta previous/current,time since last inversion
0.0437511778050691,0.04509802992113565,0.04399872463738319,0.042291693090315774,0.013449817107832343,-0.11418818515715,-0.9654590909090902,-0.13331390065328128,0.18181818181818182
0.042354614720021555,0.04443439900679447,0.04227038544578132,0.042877012625076594,0.00028227054901011617,-0.07634508088709614,-0.9733818181818186,-0.09446683012980138,0.0
0.044802747694267064,0.045051489571298675,0.04253351469538302,0.04244937800158366,0.004876521813702607,-0.08764404070990256,-0.9537318181818177,-0.11068054388642312,0.0
0.04392218552976879,0.04557593036529428,0.04398715380718887,0.04310411317663099,0.008103718907066581,-0.10070933916505745,-0.9686727272727257,-0.09335573807033684,0.0
0.04438884093771789,0.04557765408195502,0.042974920439828646,0.04435830810946073,0.0005919035138024383,-0.06363725572658246,-0.9637045454545458,-0.08376056651977912,0.09090909090909091
0.04590834241191499,0.04662782845744162,0.04467497537984477,0.04587645387202155,0.002333055235229787,-0.06660919056831473,-0.9585454545454547,-0.07953567325663334,0.18181818181818182
0.04672849886271346,0.04849202802590924,0.04574591999670885,0.04801848341394688,0.0043396680660243055,-0.04908598985056387,-0.9694454545454546,-0.06954956190737643,0.2727272727272727
0.05143674139250487,0.050836713613526374,0.04788995197676926,0.04799105995111763,0.20006484886111744,-0.08460201306529971,-0.9438681818181817,-0.10427461806210594,0.0
0.048844400411609534,0.05031227281953066,0.04810422660999547,0.04834199457701027,0.12399175783482189,-0.08236605265371467,-0.9660363636363635,-0.09821848047873025,0.0
0.050246068204857,0.050742340126357144,0.048318929792487864,0.050706411262816165,0.0593042566235289,-0.04720049345333176,-0.9555954545454557,-0.06598995216131676,0.09090909090909091
0.05460251126119897,0.05292154891455414,0.05010940862772528,0.05101921013571187,0.17969055966350264,-0.07136849188325299,-0.9320318181818189,-0.09882889525213943,0.18181818181818182
0.06198987481128526,0.054406961746849,0.05089151103900058,0.055735188759122534,0.20591410552841466,-0.007016289567388201,-0.8687636363636367,-0.028349993998733627,0.2727272727272727
0.055303557853997654,0.057028303858496776,0.055390421238216025,0.054121060876659466,0.0019356812853792385,-0.10700367286287246,-0.9678590909090917,-0.12967198779170622,0.0
0.05388487436675038,0.056275470606968025,0.053486805396635306,0.0529358530925097,0.0011182246426873906,-0.09525611910169188,-0.9750772727272717,-0.12280653623909135,0.09090909090909091
0.05335653706805121,0.05615955066154088,0.05419648298188018,0.05276231399179343,0.0008982382588836442,-0.1097022457734058,-0.9795000000000004,-0.10661339826134965,0.18181818181818182
0.051620510887704474,0.05498182125316786,0.05263442090566173,0.051634952574548976,0.0008742755610776912,-0.1025948355622847,-0.9856272727272729,-0.12188062618953757,0.2727272727272727
0.05076674844125606,0.052571203503281705,0.051345773261439964,0.04970374090312313,0.013453069379282952,-0.11310875599293568,-0.9693227272727273,-0.13474734658185122,0.36363636363636365
0.048926075742809494,0.05009465359112664,0.04952743872388321,0.047516291250886966,0.00027011861461443423,-0.1191507556004166,-0.9628681818181808,-0.13884878517172394,0.4545454545454546
0.04626992590941448,0.04816581464788561,0.04734569440837488,0.04616825665618851,0.0017666307118300148,-0.10551770544200634,-0.970904545454544,-0.1254128015637612,0.5454545454545454
0.044896759403616815,0.04936164308119528,0.04604419028615958,0.04617339855546898,0.00028819363006761723,-0.0841464098466397,-0.9981909090909103,-0.10375336499717293,0.0
0.04742486613966235,0.0502980521570805,0.04742754731826726,0.048719924174125295,0.001387468715611719,-0.06511621386716032,-0.9810545454545444,-0.06307505015346075,0.09090909090909091
0.047578858170362004,0.05029762122791548,0.04859105857668511,0.04810032531082775,0.010129250223265895,-0.09428182914178466,-0.9794045454545456,-0.11375319353234906,0.0
0.04825055269101064,0.051480090857105254,0.047980804421257184,0.04951734705420585,0.000265680218695522,-0.06112092410351508,-0.984700000000001,-0.08115430119511166,0.0
0.051438017569554795,0.05289741688130534,0.04939030295861857,0.05166151905416483,0.00416360162579237,-0.04910000841113799,-0.96559090909091,-0.06951526894257717,0.09090909090909091
0.05140824010505485,0.05375927521161861,0.05207087862027715,0.05125145258654673,0.014243289706351473,-0.09965093784170309,-0.9750000000000002,-0.11039934157507778,0.0
0.05034475923005699,0.05419020437677524,0.051377057357891,0.051582676598530774,0.003939121790575508,-0.08288473939495943,-0.9909090909090897,-0.09853397575487485,0.0
0.049706670705057965,0.05375927521161861,0.05089022539120114,0.050589861545791925,0.004857009544902622,-0.09116269941402538,-0.9931818181818193,-0.11972702800020939,0.0
0.049917665310657666,0.05375927521161861,0.05089022539120114,0.0508041073491452,0.0010208368718473367,-0.08765805927047424,-0.990927272727273,-0.10040637163286008,0.0
0.04970496913565792,0.05375927521161861,0.05024740149152296,0.050589861545791925,0.000342772828311285,-0.08064877898337683,-0.993200000000001,-0.10726496459251651,0.0
0.0492812783550588,0.05375927521161861,0.050461676124748944,0.05050973361533795,0.000533352902319732,-0.08546415454061156,-0.9977272727272736,-0.10511822499614198,0.09090909090909091
0.05034263226830693,0.05397473979419687,0.050461676124748944,0.051252309569760124,0.0006870682542272268,-0.07331707180306742,-0.9886590909090897,-0.09194972651360772,0.0
0.052895411760652156,0.054418165905143145,0.05090265331992849,0.0542303262363697,0.001516516651145619,-0.03181512322314956,-0.9660590909090914,-0.05616844704309059,0.09090909090909091
0.05811922981864248,0.05763591398136758,0.05410263069252719,0.05787464735140768,0.06345684748015425,-0.024539490285139055,-0.9441818181818185,-0.04550333499082838,0.18181818181818182
0.05680434206479501,0.05849949602834137,0.05667564048830631,0.055089451907816,0.002082264024934053,-0.11218353099503911,-0.9673409090909083,-0.14841652235044084,0.0
0.05564855104984712,0.058068566863184734,0.05581511356127011,0.0561315434953259,0.005309768126854774,-0.08106232652031449,-0.9751454545454539,-0.08715557003481045,0.0
0.05459740655299905,0.058068566863184734,0.05453289415604512,0.05508859492460261,0.004096550792161981,-0.07715114812011152,-0.9863772727272724,-0.12052948337648536,0.0
0.0552376220397478,0.058068566863184734,0.05517571805572341,0.05466053180950292,0.005967387048879556,-0.0946673395575741,-0.9795363636363638,-0.11068740247938393,0.09090909090909091
0.05462293009399899,0.058068566863184734,0.054533751254578045,0.05596871668477754,0.061771727416512996,-0.06276810497098234,-0.9861045454545452,-0.08289638380686304,0.0
0.05367983525405062,0.05602510076201206,0.05467645816030664,0.053634294411441075,0.09488318774008166,-0.10328875431070714,-0.9746272727272736,-0.1412012825568845,0.0
0.05255679945005276,0.05602510076201206,0.053494090734165,0.05262862461050111,0.0009215283400905064,-0.10040093083242443,-0.9866272727272734,-0.1199327857889978,0.09090909090909091
0.053247211234101366,0.05532440993946741,0.05258128079662172,0.052989414543347824,0.001007523991805926,-0.07956934981916251,-0.9718590909090916,-0.09806073284066033,0.0
0.05367983525405062,0.0556997492423188,0.052861552016881475,0.054916769790313236,0.0016767779199933902,-0.0526256763955491,-0.9711954545454545,-0.07298571698016308,0.09090909090909091
0.05506618892269821,0.05711535154985825,0.054892875539864994,0.05530284072795577,0.0015634114458185065,-0.07953430341772601,-0.9713136363636357,-0.09765607585603955,0.18181818181818182
0.05442937657474933,0.05711492062069323,0.055392135435281875,0.05466053180950292,0.012085635753620138,-0.09820702610256175,-0.9781136363636362,-0.11411669895920977,0.0
0.05430856514734961,0.05720369202871545,0.054367902688461034,0.053800977646449866,0.02432328599053419,-0.09551546247231425,-0.9803409090909083,-0.11759400558975408,0.09090909090909091
0.05332250568005137,0.0571843002162834,0.05367279577827555,0.05401779439944321,0.0029472919525628904,-0.0805997140213662,-0.9906727272727275,-0.10036522007510477,0.0
0.05331825175655136,0.05677836494270583,0.05389007025636672,0.053381912855090974,0.003907259865627456,-0.09455519107298116,-0.9864363636363638,-0.11401382006481436,0.0
0.05576893708489683,0.05684688267996574,0.05389007025636672,0.05712478703967139,0.003345728564111807,-0.0333291277651615,-0.9609727272727272,-0.043925858610107726,0.0
0.055662163605046944,0.057781568039190545,0.0568899151215323,0.054890203310697494,0.008651408202383956,-0.11894748647209069,-0.9719727272727281,-0.1396032303972862,0.0
0.05410395142699986,0.05790481378042511,0.05470902790455712,0.054875206104462726,0.002784608077133367,-0.08352258390108784,-0.9899227272727265,-0.10407571886627597,0.09090909090909091
0.05630025213004586,0.058284031445762996,0.054747597338537735,0.05750443060321331,0.01094585808001904,-0.04114447528527916,-0.9704545454545443,-0.06175134171224937,0.0
0.05903127101704064,0.060771354587046966,0.0575327390212107,0.05819987248089775,0.023202354191723527,-0.07532172596518073,-0.9675090909090914,-0.09270417173916998,0.09090909090909091
0.059031696409390766,0.06130053560185933,0.057747013654436685,0.060408318221862656,0.005910501618841284,-0.04270053550901345,-0.9730863636363634,-0.068486479998628,0.18181818181818182
0.05894151323119101,0.061591412788340016,0.06019360141661256,0.05821229873749223,0.013705575716576247,-0.11863907813946012,-0.9771181818181806,-0.1389859570309186,0.0
0.05927799858004035,0.06157245190507332,0.059034804200125635,0.05814502555523937,0.007691890252598735,-0.10078644124821387,-0.9733227272727272,-0.10491246720735357,0.09090909090909091
0.05858460904954155,0.06076876901205608,0.0585968268498116,0.05955219199166317,0.0021196052902498004,-0.0706044803319624,-0.9722545454545463,-0.08131204883318396,0.0
0.05800139613769273,0.058082787525634894,0.05924650753775318,0.054674672032524185,0.004840142206330517,-0.16101718675526638,-0.950154545454545,-0.18190703177243278,0.0
0.0552371966473979,0.05763806862719323,0.0545470362818381,0.05658917253128848,0.003802182540066341,-0.052835954804160846,-0.9749999999999986,-0.07319147476895149,0.0
0.0571510368300443,0.060158142385029256,0.056893772064930404,0.056993668608019354,0.010345621158919618,-0.08460201306529971,-0.981131818181819,-0.09736115635877499,0.09090909090909091
0.06629952470912726,0.060435660767390154,0.05688691527666723,0.06465424155271648,0.0313389404046454,0.040822048392069446,-0.8863045454545465,0.018782256820011847,0.18181818181818182
0.06906287341472217,0.06811912778213258,0.06482664753622747,0.06944392073248062,0.06492361667081056,-0.010689152437828753,-0.9378227272727283,-0.027170316009672943,0.2727272727272727
0.07140168055501783,0.07315065671450127,0.0695316899326065,0.07263704018565686,0.011733916160245612,-0.03541088401043125,-0.9659045454545468,-0.052725433377343145,0.36363636363636365
0.07033947585706979,0.07465890879254955,0.07167615046193332,0.07158595027440595,0.0007983693231854442,-0.08767908711133664,-0.9931636363636376,-0.1206597966427216,0.0
0.07289055378001519,0.07538502443583839,0.07175371787916118,0.07437114571799774,0.0039177456707670515,-0.04338744497715004,-0.9735636363636356,-0.059254813874933365,0.0
0.07422883811311265,0.07788699916873765,0.07424187492018275,0.07566476187864435,0.005309284454447991,-0.06292230913729763,-0.9856545454545454,-0.08312957596749228,0.09090909090909091
0.07735717345500681,0.07853727127895904,0.07559480495437243,0.076707281957761,0.006997894484218416,-0.0679970280651596,-0.9590863636363646,-0.08714871144184964,0.18181818181818182
0.07611587857770918,0.07789130846038927,0.07531710502971145,0.07651360375152971,0.004012897306665525,-0.06662320912888883,-0.9655363636363649,-0.10693575213045269,0.0
0.07667484412560821,0.08026228072708097,0.07688045275372901,0.07701493893137612,0.003726095187730214,-0.08399220568032197,-0.9845727272727274,-0.09581111434989278,0.0
0.07551522457951032,0.07943144929665902,0.07689030938685748,0.07701493893137612,0.0008486625583493148,-0.08415341912692553,-0.9882000000000007,-0.1038356681126883,0.0
0.07765494810000628,0.07934612532195795,0.07688902373905804,0.07599555739902164,0.00782722119036257,-0.10080746908907383,-0.9644363636363635,-0.12015226076370543,0.0
0.07667484412560821,0.0789686313732807,0.0757782240404139,0.07544237473476367,0.0043564858299261055,-0.09168839543555843,-0.970927272727272,-0.112690111623603,0.09090909090909091
0.07575301890315977,0.0781115132637843,0.07712986842680425,0.07565619204651008,0.0012245860057813493,-0.11029803459780942,-0.9717363636363643,-0.10041323022582088,0.0
0.0741752386770127,0.07789130846038927,0.0755296654658717,0.07526283675155376,0.005062401813357867,-0.09055990130933349,-0.9862727272727284,-0.11013185644964928,0.0
0.07459212318001196,0.07746037929523275,0.07513540014073561,0.07544194624315703,0.009235436225544789,-0.08118148428519327,-0.9772727272727282,-0.10096877625555316,0.0
0.07667484412560821,0.07896906230244594,0.07531796212824438,0.07719190596494596,0.013755962331792411,-0.05554153699498246,-0.9709318181818182,-0.07582517446545978,0.09090909090909091
0.07823390708835531,0.08052644030532197,0.07724600527801295,0.0776276819289663,0.021250130790796323,-0.07994785095466854,-0.9707000000000006,-0.096860479072722,0.18181818181818182
0.07773577264650611,0.0796150251210157,0.07750313483788407,0.07651231827670946,0.015369343067235917,-0.10239857571424706,-0.9664090909090917,-0.1216885855866684,0.0
0.07586830023000979,0.07703031198840626,0.07638847819584205,0.07686196742778195,0.02217370191225146,-0.0784478649732283,-0.9590999999999985,-0.09823905625761029,0.0
0.07547311073686036,0.07830241488394873,0.07672274662367473,0.07521527418320928,0.0021707521328290344,-0.11085176774049069,-0.9767409090909093,-0.13019324085663925,0.0
0.0741667308300128,0.07829336537148035,0.07510283039648524,0.07477092838705468,0.003969552561138691,-0.09162531191297368,-0.9906045454545452,-0.11094802901184925,0.09090909090909091
0.07459169778766195,0.07746037929523275,0.07467385258076664,0.07608382667000313,0.008493182503290425,-0.06313258754591425,-0.9772772727272744,-0.08282093928430848,0.0
0.07709428098270743,0.07953056300464512,0.0759590718308567,0.07801246739178869,0.002060292143688698,-0.0526046485546867,-0.9723727272727274,-0.07296514120128306,0.09090909090909091
0.07693135571265775,0.07996838703644416,0.07767455454446515,0.07749527802249412,0.03847314314406816,-0.08912299885048042,-0.9787318181818175,-0.1121139898149907,0.0
0.07872098132910432,0.07875316679070254,0.0762063447575998,0.07605854566520753,0.014343797673148933,-0.08861132138952149,-0.9467909090909097,-0.12683253030640954,0.09090909090909091
0.07456574885431211,0.07465890879254955,0.07592650208660645,0.0722291161760723,0.005770131125316144,-0.14667619928785952,-0.9480045454545459,-0.16513091339312033,0.18181818181818182
0.0705466419315195,0.0712119064004616,0.07122145969022753,0.07180062456936587,0.013648611288497266,-0.07673059130288801,-0.9545909090909092,-0.11069426107234236,0.2727272727272727
0.07033819968001986,0.07285374651970833,0.07167486481413399,0.06987198384758031,0.0011575738675918708,-0.11569518041887852,-0.9741363636363627,-0.13470619502409353,0.36363636363636365
0.07033819968001986,0.07335836457210676,0.07030136441515455,0.07179848211133244,0.003759001230235622,-0.061716712927916265,-0.9794590909090907,-0.07299943416607993,0.0
0.07161437673001747,0.07490367655835839,0.07167486481413399,0.07240651170124868,0.005283567810575961,-0.07423528752068059,-0.982122727272727,-0.09410332470294067,0.09090909090909091
0.071827072905017,0.0755474847311024,0.0722812620261638,0.07244293348781872,0.0005046605007441759,-0.08355763030252192,-0.9866409090909104,-0.10325268771111756,0.18181818181818182
0.07277569784551519,0.076383056382341,0.07296094116275709,0.07425545298418679,0.0033868762822299938,-0.06502509322343221,-0.9853181818181823,-0.07482381989335143,0.2727272727272727
0.07629369258000895,0.07732592939570371,0.07413045211090508,0.07737058696494259,0.01113290673144085,-0.03319595143970374,-0.9576727272727263,-0.053973697295997575,0.36363636363636365
0.07837811509500492,0.08069234803390712,0.07703173064478663,0.07723775456686355,0.009021151753010081,-0.0828216558723747,-0.9709090909090902,-0.10596183193018278,0.0
0.07846276817265485,0.08060831684670178,0.0771131550054126,0.0799398226387541,0.028509356686597036,-0.03995289763647192,-0.9691181818181823,-0.06058538090910792,0.0
0.08003671986765182,0.08327792302484693,0.07960302624350002,0.08156937621905846,0.011709452152494311,-0.054020523172682244,-0.980459090909091,-0.07775243908712429,0.09090909090909091
0.08165874089819891,0.08508567087267904,0.0814449309907117,0.08210799016868864,0.11533158925659645,-0.07533574452575242,-0.9821954545454554,-0.09521441676240046,0.18181818181818182
0.08075478215445053,0.0845125350830207,0.08196904674358274,0.08095920417110869,0.0018442316369555061,-0.10269997476659179,-0.9858090909090916,-0.122223555837523,0.0
0.08132480790344954,0.0845164134455072,0.08083467683528378,0.08200815162432595,0.005701465756350883,-0.06698769170381831,-0.9797590909090921,-0.08704583254745425,0.0
0.08073138557520065,0.0845702795911516,0.08193904829493104,0.08144125722865336,0.013469151682552234,-0.09432388482350701,-0.9866681818181814,-0.11290958659831063,0.0
0.0855217288285417,0.08500207061463849,0.08238816792617298,0.087094346995931,0.03928965440645124,-0.009196175736676776,-0.9400363636363633,-0.013350251195969443,0.0
0.10712485393090176,0.09008531104682604,0.08697107378161306,0.10693522235286457,0.14308765722076117,0.24040429528696028,-0.7628181818181822,0.213744620291147,0.09090909090909091
0.10478391982885615,0.09439891199004391,0.10637621311583612,0.09334603953777754,0.04823640426349714,-0.29927524041831627,-0.8333318181818185,-0.3213490852351662,0.0
0.09580176035862276,0.09347715450577387,0.09516793560104464,0.09375096410611516,0.023045043625384315,-0.10933075391818806,-0.9195863636363641,-0.09735429776581418,0.0
0.09760159539146929,0.09780411425311142,0.09423284110164598,0.09547649980632178,0.016989332398816316,-0.06581013261558519,-0.945995454545456,-0.07621611426416132,0.09090909090909091
0.09384623172567641,0.09638420265392034,0.0953543545319514,0.09345830433873448,0.007370261124195229,-0.11716712927916811,-0.971145454545454,-0.13613964095266112,0.0
0.09257601016857875,0.09608901617578813,0.09289233899618332,0.09407061884471801,0.0004765077748812589,-0.06688255249951122,-0.9816045454545451,-0.09403473877334216,0.0
0.09413549852367575,0.09738352738791856,0.09380986297565752,0.0956911741012817,0.00220028009218937,-0.05538032354837889,-0.9785954545454547,-0.07789646953927498,0.09090909090909091
0.0998740413251652,0.09986050822923886,0.09609403056584798,0.09965257900528246,0.013163472204995972,-0.027938991224383106,-0.9434045454545464,-0.04042797620068338,0.18181818181818182
0.1014011998616624,0.10527427133110145,0.10147789500028714,0.10301580962632095,0.0026825410837964642,-0.06098073849777391,-0.9841909090909083,-0.050002571972363456,0.2727272727272727
0.10132675620041254,0.10374705836978648,0.10195958437577946,0.10008064212038215,0.015904094651089145,-0.11687273950710678,-0.9688772727272739,-0.1508170298863175,0.0
0.09875908797581734,0.10192853729282536,0.1003066698550733,0.09935349186380138,0.00013144124237285352,-0.10173269408697286,-0.9771318181818176,-0.11547470036522278,0.09090909090909091
0.09777940939376906,0.10099126635860989,0.0992314397455446,0.09810658128828564,0.0023052000398071,-0.10454341548209913,-0.9777136363636371,-0.12379417362528286,0.18181818181818182
0.09719236795077013,0.10009493369508404,0.09798478992943516,0.09644917575354528,0.00251844801848687,-0.11126531527742836,-0.9745318181818188,-0.13036470568063077,0.2727272727272727
0.09490375710777443,0.09620579797954554,0.09615274181535183,0.09515727355932535,0.016889525318130694,-0.10243362211568356,-0.9579636363636368,-0.12451432588604823,0.36363636363636365
0.09597149190627241,0.09814541015191536,0.094388404485368,0.09663257016121563,0.0013905221938706846,-0.04944346314520508,-0.9670136363636359,-0.08022153255259708,0.0
0.09479825980497458,0.09869269019166438,0.09616774103967773,0.0964384634633777,0.002968937992646071,-0.08172119886730285,-0.985322727272727,-0.1069426107234111,0.0
0.09622374956982205,0.10008459139512016,0.09631687618440299,0.0970280679142057,0.0007755171721708709,-0.0745156587321605,-0.9847727272727262,-0.09439824420020287,0.0
0.09647941037217156,0.09925031253137695,0.09548720480455153,0.09772393828349679,0.003024712216545727,-0.049562620910086286,-0.973240909090908,-0.09269731314621156,0.09090909090909091
0.1038293393954578,0.10142521202792243,0.09769251932971468,0.10286412359754704,0.005574983959050165,-0.001549050943448524,-0.9176454545454548,-0.021559986968673325,0.18181818181818182
0.10146798646061228,0.1054707750304128,0.10266240517276104,0.10315506939850061,0.026560420873406772,-0.07807637311800811,-0.9855499999999999,-0.0991786834930833,0.2727272727272727
0.1014769196999622,0.10455461962528989,0.10303438593604164,0.10088363539135003,0.013641442865347832,-0.12131662320912863,-0.9757909090909109,-0.14019306939181536,0.0
0.10285901944510967,0.10484678959926608,0.10105277412796654,0.10372282077738659,0.015311310826308287,-0.04246221997925345,-0.9641045454545449,-0.058390631162019674,0.0
0.10285944483745968,0.10672693354684437,0.10304381401990359,0.10370311016347811,0.012096340791715694,-0.07534976308632897,-0.9839318181818182,-0.1041511633888329,0.0
0.10285944483745968,0.10706090364984078,0.10358207189856761,0.10382223083014253,0.02031218000668118,-0.08220483920711111,-0.9874545454545458,-0.10192897926990381,0.0
0.10402501987645751,0.10746899356924411,0.10375520580221431,0.10559447211548023,0.024887993779777514,-0.056046205175653105,-0.9793045454545461,-0.07546852763155748,0.09090909090909091
0.10407734313550743,0.10677304296751622,0.10484972062873332,0.10329304369586001,0.007720484988364964,-0.11159475145092376,-0.9714045454545458,-0.14067317089899306,0.0
0.10288071445495961,0.10697902710846086,0.10317323589837202,0.10457851851597932,0.00443345691360444,-0.0631466061064835,-0.9863636363636353,-0.08325988923372375,0.0
0.10621196194780358,0.10827181460393087,0.10445888369772882,0.1059981112089976,0.03214315986860037,-0.060952701376623245,-0.9644045454545448,-0.08111314963735398,0.09090909090909091
0.1056274728589045,0.10949220599965448,0.10647649364418588,0.10643303018980466,0.004683388046640057,-0.08683797347688475,-0.9835227272727282,-0.09687419625863884,0.18181818181818182
0.10468693037305632,0.10735264269465172,0.10617650915766941,0.1056934536766293,0.0019530951816007576,-0.09402949505145056,-0.971004545454545,-0.11567359956105276,0.0
0.10493025479725593,0.10940472737912765,0.10627850388308502,0.1066434195686975,0.0021373381869059208,-0.08015812936327786,-0.99005,-0.08863016752113333,0.0
0.11023915132524598,0.1102006535471719,0.10652449116202845,0.10755353574134185,0.012902681375728765,-0.0692937449182715,-0.9417181818181826,-0.08926801666638334,0.09090909090909091
0.11023744975584604,0.1103480313216555,0.1078872778293466,0.1099363775662362,0.013238932270855482,-0.0526046485546867,-0.94329090909091,-0.0656950326640498,0.18181818181818182
0.1167059658299342,0.11301117356232326,0.11003045271087408,0.11422086514169372,0.027437832166311113,-0.017572265679759114,-0.9022636363636349,-0.03525659710910378,0.2727272727272727
0.11895331361497985,0.11602853957674997,0.11372540448622526,0.11743155275074468,0.05585698491745917,-0.025485743123898036,-0.910077272727273,-0.05244423106600017,0.36363636363636365
